Date,Open,High,Low,Close,Adj Close,Volume
2009-03-06,152.617371,154.092773,146.174271,153.28801,153.28801,14562400
2009-03-09,149.020767,152.294464,143.78978,144.505127,144.505127,13026700
2009-03-10,148.161346,154.24678,146.174271,153.089294,153.089294,13547800
2009-03-11,154.048065,158.96608,151.867249,157.927826,157.927826,11924100
2009-03-12,157.744034,161.449921,155.8116,160.719681,160.719681,10113500
2009-03-13,161.996368,162.671982,158.484207,161.161804,161.161804,7863500
2009-03-16,161.941727,163.799637,158.26564,158.812088,158.812088,9957800
2009-03-17,159.055496,166.586517,158.514023,166.586517,166.586517,9486300
2009-03-18,166.323227,168.901459,162.965073,165.473755,165.473755,10089500
2009-03-19,164.768341,166.914383,162.632233,163.903961,163.903961,8275800
2009-03-20,164.082794,165.419113,162.115601,164.013245,164.013245,9537300
2009-03-23,165.702271,173.595932,165.43898,173.173676,173.173676,8598400
2009-03-24,172.130463,175.776749,170.888535,172.463287,172.463287,7689600
2009-03-25,174.067856,174.534821,167.038574,170.923309,170.923309,8728900
2009-03-26,175.424042,178.419556,173.123993,175.503525,175.503525,12084600
2009-03-27,173.869156,174.862686,171.61879,172.726578,172.726578,6688700
2009-03-30,170.168213,170.794144,166.939224,170.237762,170.237762,6228400
2009-03-31,173.337601,175.612808,171.971497,172.905411,172.905411,7358000
2009-04-01,170.779251,176.472214,169.204483,175.90094,175.90094,6645300
2009-04-02,180.48114,183.685303,178.995804,180.078766,180.078766,9034200
2009-04-03,181.072296,184.658966,177.843307,183.695236,183.695236,7628800
2009-04-06,182.314224,183.715103,179.532318,182.930222,182.930222,6603200
2009-04-07,180.128433,180.699722,176.506989,178.166199,178.166199,7408000
2009-04-08,180.575531,181.320679,176.954086,179.830383,179.830383,5566200
2009-04-09,183.556137,185.965469,181.94165,185.046448,185.046448,6809000
2009-04-13,184.465225,188.325119,183.953552,187.833328,187.833328,6139800
2009-04-14,187.252106,187.276947,181.618744,183.263046,183.263046,6901700
2009-04-15,182.363892,189.298798,180.903397,188.523834,188.523834,9925500
2009-04-16,189.517365,195.180542,189.278915,193.113983,193.113983,20502500
2009-04-17,191.762772,198.618179,191.161682,194.852676,194.852676,21601000
2009-04-20,191.827347,194.062805,186.730499,188.424484,188.424484,8915300
2009-04-21,186.869598,190.908325,186.834824,189.502472,189.502472,7438800
2009-04-22,189.641571,193.739914,188.280411,190.689743,190.689743,7049100
2009-04-23,192.50296,193.615723,189.323639,191.102066,191.102066,5251900
2009-04-24,191.777664,195.319641,189.020599,193.486557,193.486557,6814800
2009-04-27,190.928192,193.486557,190.138336,191.727997,191.727997,4610800
2009-04-28,190.635101,193.267975,189.537247,190.615234,190.615234,5925300
2009-04-29,191.73793,196.208847,191.668381,194.470154,194.470154,7266900
2009-04-30,196.601303,200.57048,196.124405,196.705612,196.705612,8768000
2009-05-01,196.238663,197.510391,194.509903,195.572983,195.572983,4886900
2009-05-04,197.798508,199.899841,196.119431,199.691208,199.691208,6447700
2009-05-05,198.697662,201.191437,197.341476,200.192932,200.192932,4832700
2009-05-06,202.080658,202.820847,199.204361,200.431381,200.431381,5299900
2009-05-07,200.744354,201.186478,194.981827,197.023544,197.023544,6038400
2009-05-08,200.123398,203.739868,196.223755,202.348923,202.348923,7780400
2009-05-11,200.098557,204.668823,199.303726,202.671814,202.671814,5151800
2009-05-12,203.680252,204.167084,196.278397,198.21579,198.21579,7630800
2009-05-13,195.771698,196.914261,192.920242,193.511398,193.511398,5722500
2009-05-14,193.143784,194.837769,191.102066,192.497986,192.497986,5912100
2009-05-15,194.286362,195.781631,193.287842,193.739914,193.739914,6056500
2009-05-18,196.08963,197.371292,191.454773,197.137802,197.137802,6747000
2009-05-19,196.770203,199.522293,195.230209,198.151215,198.151215,5711700
2009-05-20,199.74585,201.524277,196.223755,197.306717,197.306717,4597600
2009-05-21,196.869553,200.118423,195.647507,196.968903,196.968903,5474900
2009-05-22,197.048386,198.036957,194.733444,195.478607,195.478607,3459500
2009-05-26,194.708603,201.191437,193.739914,200.873505,200.873505,6249300
2009-05-27,201.509369,204.599274,201.097061,201.469635,201.469635,6107900
2009-05-28,203.019547,204.480057,200.997711,203.873993,203.873993,5372200
2009-05-29,204.723465,207.266922,204.023026,207.266922,207.266922,5330700
2009-06-01,208.012085,213.411957,207.912735,211.901779,211.901779,6687900
2009-06-02,211.747787,213.590805,210.331985,212.815842,212.815842,5281300
2009-06-03,211.623596,214.832718,210.630051,214.430344,214.430344,7111500
2009-06-04,216.243546,219.194351,215.84613,218.717453,218.717453,7323400
2009-06-05,221.09697,222.22464,218.310104,220.724396,220.724396,7409400
2009-06-08,218.329971,219.035385,215.657364,217.967331,217.967331,6237600
2009-06-09,217.87294,218.826736,214.484985,216.402512,216.402512,6552000
2009-06-10,216.705536,217.530182,211.956421,214.902267,214.902267,6761400
2009-06-11,214.489944,215.463623,212.800934,213.113907,213.113907,5767600
2009-06-12,212.050812,212.468094,209.244064,211.047348,211.047348,5874700
2009-06-15,209.388138,209.388138,205.662369,207.038422,207.038422,7522300
2009-06-16,208.300201,209.184464,206.367783,206.655899,206.655899,6138900
2009-06-17,206.75029,208.503876,204.450241,206.238617,206.238617,7025400
2009-06-18,206.496933,207.992218,205.165588,205.692169,205.692169,6210400
2009-06-19,207.753769,208.87149,205.950485,208.687683,208.687683,8573600
2009-06-22,207.127838,207.396088,199.646484,202.358856,202.358856,8302300
2009-06-23,202.011108,203.173553,199.974365,201.529251,201.529251,5836800
2009-06-24,203.049362,204.783081,201.9664,203.322586,203.322586,4947500
2009-06-25,202.184982,206.606232,201.941559,206.541641,206.541641,6128500
2009-06-26,205.503403,212.731384,205.220245,211.285797,211.285797,6555700
2009-06-29,211.623596,212.517776,209.755737,210.6996,210.6996,4366800
2009-06-30,210.630051,212.224686,207.758728,209.432846,209.432846,5221400
2009-07-01,210.729416,211.822296,207.723953,208.141235,208.141235,4651600
2009-07-02,206.362808,206.362808,202.090591,202.925171,202.925171,5067900
2009-07-06,201.9366,203.993225,199.532242,203.481552,203.481552,4554600
2009-07-07,202.80098,203.272903,196.710587,197.033493,197.033493,6561000
2009-07-08,198.707596,201.688217,197.743866,199.94455,199.94455,6927100
2009-07-09,201.747818,205.88591,201.588852,203.869034,203.869034,6593800
2009-07-10,203.466644,207.336472,203.029495,205.861069,205.861069,5891100
2009-07-13,206.740356,210.888382,206.24855,210.779083,210.779083,8143900
2009-07-14,210.485992,211.986237,209.075165,210.972824,210.972824,5829200
2009-07-15,213.441772,217.922623,212.86055,217.669266,217.669266,7603000
2009-07-16,216.929092,221.434784,215.647415,219.869965,219.869965,13194200
2009-07-17,215.100983,216.332962,211.971329,213.734863,213.734863,13797300
2009-07-20,213.551056,215.026459,211.747787,213.695114,213.695114,6348000
2009-07-21,214.077637,214.554535,211.484497,212.567459,212.567459,5975000
2009-07-22,212.617126,213.710022,210.381668,212.463135,212.463135,5207000
2009-07-23,212.954941,219.179443,211.375214,217.256958,217.256958,7001600
2009-07-24,216.496902,223.789459,216.094513,221.916641,221.916641,7300900
2009-07-27,221.578842,221.931549,217.391083,220.962845,220.962845,5041300
2009-07-28,219.075134,219.974274,216.640961,218.503845,218.503845,5097900
2009-07-29,217.202301,217.485474,214.549561,216.71051,216.71051,3999800
2009-07-30,219.874924,224.276306,219.874924,221.380142,221.380142,6438600
2009-07-31,223.536118,224.887329,219.785507,220.093506,220.093506,5758000
2009-08-03,222.92012,225.483444,222.373672,224.643906,224.643906,5214200
2009-08-04,223.233078,225.533127,222.766129,225.399002,225.399002,4810600
2009-08-05,226.526657,226.978729,222.492905,224.112366,224.112366,4714300
2009-08-06,225.682159,225.970276,222.815796,223.724884,223.724884,4249200
2009-08-07,226.362732,228.225616,226.024933,227.073105,227.073105,5119100
2009-08-10,226.099442,227.723877,225.428802,226.829697,226.829697,3506500
2009-08-11,225.369186,227.137695,224.728363,225.503311,225.503311,3447200
2009-08-12,226.233566,229.383087,225.990158,227.808319,227.808319,4713100
2009-08-13,229.581787,230.85849,227.97226,229.646378,229.646378,4016200
2009-08-14,229.89476,230.09346,226.968781,228.513733,228.513733,3371900
2009-08-17,224.291199,224.534622,220.128281,221.007553,221.007553,5274400
2009-08-18,221.111877,222.403473,219.730865,221.201294,221.201294,4732800
2009-08-19,218.573395,221.06221,217.863007,220.550537,220.550537,4539200
2009-08-20,224.539581,229.596695,224.157074,228.717407,228.717407,8049600
2009-08-21,231.265839,231.539063,229.83017,231.116806,231.116806,7167200
2009-08-24,232.164993,233.526138,230.709457,232.850525,232.850525,4938600
2009-08-25,233.04924,235.64238,232.845566,234.162003,234.162003,4712300
2009-08-26,234.852509,234.971741,231.842087,232.487885,232.487885,4001400
2009-08-27,232.776016,232.776016,228.876373,231.524155,231.524155,4023600
2009-08-28,233.113815,234.658768,230.19281,230.873398,230.873398,3566200
2009-08-31,228.409424,229.437729,227.520203,229.343338,229.343338,3941200
2009-09-01,228.354767,231.901703,225.74176,226.40744,226.40744,5223400
2009-09-02,226.437241,227.684128,224.832687,225.041321,225.041321,3633000
2009-09-03,226.437241,227.644394,226.029892,227.281754,227.281754,3313700
2009-09-04,227.306595,229.805344,226.417374,229.159531,229.159531,3017800
2009-09-08,230.644882,231.98616,226.447174,227.828201,227.828201,5347900
2009-09-09,228.046768,231.628479,227.917618,230.485916,230.485916,4419200
2009-09-10,231.817245,233.948395,229.507278,233.948395,233.948395,5102100
2009-09-11,233.68013,235.120773,232.304092,234.54451,234.54451,3830500
2009-09-14,233.734787,236.859451,233.506271,236.024887,236.024887,3977000
2009-09-15,236.00502,237.907639,234.827667,237.227066,237.227066,4827200
2009-09-16,238.349762,243.103851,237.694031,242.567337,242.567337,5204100
2009-09-17,243.699966,247.078003,242.001022,244.271255,244.271255,9024400
2009-09-18,246.779938,246.884262,244.027832,244.14209,244.14209,6609600
2009-09-21,242.294113,247.838058,241.539017,246.894196,246.894196,4260300
2009-09-22,248.841522,249.373062,247.29657,247.917542,247.917542,6121900
2009-09-23,248.771973,251.861877,247.246902,247.619476,247.619476,5443500
2009-09-24,248.617981,249.084946,244.90712,246.779938,246.779938,5087900
2009-09-25,245.547943,248.349731,244.410339,244.648788,244.648788,4125700
2009-09-28,245.821167,249.129654,245.056152,247.654251,247.654251,3702400
2009-09-29,248.151016,248.2603,244.912079,247.654251,247.654251,4225600
2009-09-30,248.384491,248.454041,242.045731,246.322906,246.322906,6324100
2009-10-01,244.90712,246.630905,241.926498,242.025848,242.025848,5662900
2009-10-02,240.307037,244.281189,239.740723,240.724319,240.724319,5235300
2009-10-05,242.249405,244.623962,240.108322,242.681595,242.681595,4316900
2009-10-06,244.261322,248.071533,244.261322,247.758575,247.758575,5500100
2009-10-07,247.887726,257.818146,247.29657,257.097839,257.097839,9811700
2009-10-08,258.106262,259.934387,255.011398,255.42868,255.42868,8663500
2009-10-09,256.655701,259.070007,255.587646,256.457001,256.457001,5511700
2009-10-12,260.018829,261.181274,257.982086,260.326813,260.326813,6687500
2009-10-13,260.500702,262.025787,259.005432,261.355133,261.355133,6114100
2009-10-14,264.509613,266.05954,263.287567,265.930389,265.930389,6559200
2009-10-15,265.150452,266.715271,261.931396,263.242859,263.242859,12280100
2009-10-16,271.896576,275.582611,270.505615,273.148438,273.148438,17798600
2009-10-19,274.559265,275.011322,272.592041,274.2612,274.2612,6477500
2009-10-20,274.037659,274.688416,268.602997,274.077393,274.077393,8139900
2009-10-21,273.178253,277.867737,272.726166,273.769409,273.769409,7388800
2009-10-22,273.222961,275.706787,272.229401,275.25473,275.25473,4703300
2009-10-23,275.830994,277.142456,273.819061,275.05603,275.05603,4816400
2009-10-26,276.079376,279.005341,273.66507,275.314331,275.314331,5979400
2009-10-27,273.704803,275.48822,270.321808,272.373474,272.373474,6474700
2009-10-28,272.164825,273.222961,267.385925,268.404297,268.404297,5169000
2009-10-29,269.750519,274.13205,268.752014,273.744568,273.744568,5077900
2009-10-30,273.222961,273.307404,265.39386,266.327789,266.327789,6982000
2009-11-02,266.804688,267.987,262.413269,265.269684,265.269684,6445800
2009-11-03,263.292542,267.013336,262.443054,266.909027,266.909027,4791200
2009-11-04,268.652679,270.987488,266.476837,268.419189,268.419189,4695700
2009-11-05,269.988983,273.108704,269.57666,272.552307,272.552307,3719300
2009-11-06,272.090302,274.107208,270.987488,273.769409,273.769409,3677100
2009-11-09,275.930328,279.47229,275.32428,279.437531,279.437531,5334100
2009-11-10,279.546814,282.552277,279.184174,281.548798,281.548798,4490500
2009-11-11,283.39679,284.897034,281.101715,283.436523,283.436523,4669500
2009-11-12,282.939758,284.598969,280.922882,282.090271,282.090271,3797000
2009-11-13,282.805634,284.405212,281.474274,284.176697,284.176697,3355200
2009-11-16,285.642181,286.630737,284.539337,286.278046,286.278046,4426800
2009-11-17,285.577606,286.884094,285.006317,286.87912,286.87912,3858300
2009-11-18,286.461853,287.519958,284.186646,286.461853,286.461853,3119200
2009-11-19,285.031158,285.145416,283.158325,284.643677,284.643677,4364100
2009-11-20,282.909943,283.953156,282.86026,283.138458,283.138458,4038500
2009-11-23,286.382355,291.404694,286.069397,289.293427,289.293427,5128000
2009-11-24,289.377869,290.257172,286.407196,289.661041,289.661041,3231200
2009-11-25,291.310303,291.633209,289.462341,290.977478,290.977478,2941400
2009-11-27,284.151855,289.348083,283.640198,288.006805,288.006805,2787100
2009-11-30,288.438995,289.949158,286.690369,289.616333,289.616333,3472500
2009-12-01,292.164764,293.699768,289.616333,293.029114,293.029114,4670700
2009-12-02,293.590485,294.588989,291.215912,291.85675,291.85675,3348000
2009-12-03,292.616821,293.814026,290.609863,290.977478,290.977478,2875900
2009-12-04,294.593964,295.493103,287.718658,290.614838,290.614838,5059900
2009-12-07,290.217407,292.442932,288.622772,291.230835,291.230835,3293500
2009-12-08,289.864716,293.42157,289.119568,291.628235,291.628235,3067700
2009-12-09,291.851776,292.760864,289.904449,292.606873,292.606873,3585000
2009-12-10,293.312286,295.433502,293.297394,293.838867,293.838867,3358200
2009-12-11,295.418579,295.453369,291.966034,293.347046,293.347046,3462300
2009-12-14,295.751434,296.725098,294.390289,295.940186,295.940186,3851600
2009-12-15,294.733032,296.263092,293.58551,294.653564,294.653564,4590400
2009-12-16,297.365936,298.245209,296.392242,296.948639,296.948639,5655300
2009-12-17,296.292908,296.889038,294.961548,295.050964,295.050964,5311800
2009-12-18,296.089233,297.529846,295.577545,296.282959,296.282959,7108900
2009-12-21,296.874115,297.981903,295.9104,297.40567,297.40567,5175800
2009-12-22,298.727081,298.806549,297.490112,298.617767,298.617767,3786000
2009-12-23,299.800079,304.454803,299.477203,303.863647,303.863647,4172200
2009-12-24,304.484619,307.758331,304.156738,307.241699,307.241699,1728500
2009-12-28,308.821411,310.972412,307.241699,309.422516,309.422516,3417800
2009-12-29,310.351471,310.401154,307.147308,307.69873,307.69873,2868100
2009-12-30,307.251617,309.352966,307.008209,309.352966,309.352966,2950200
2009-12-31,310.356445,310.679321,307.986847,307.986847,307.986847,2455400
2010-01-04,311.44931,312.721039,310.103088,311.349976,311.349976,3937800
2010-01-05,311.563568,311.891449,308.76181,309.978882,309.978882,6048500
2010-01-06,310.907837,310.907837,301.220856,302.164703,302.164703,8009000
2010-01-07,302.731018,303.029083,294.410156,295.130463,295.130463,12912000
2010-01-08,294.08725,299.675903,292.651581,299.06488,299.06488,9509900
2010-01-11,300.276978,300.276978,295.100647,298.612823,298.612823,14519600
2010-01-12,296.893982,297.147339,292.100159,293.332153,293.332153,9769600
2010-01-13,286.382355,292.28894,285.095734,291.648102,291.648102,13077600
2010-01-14,290.063416,295.180145,289.521942,293.019196,293.019196,8535300
2010-01-15,294.75293,294.862213,287.152344,288.126007,288.126007,10939600
2010-01-19,288.722137,293.302338,286.28302,291.911407,291.911407,8689500
2010-01-20,291.09671,291.09671,285.786224,288.329681,288.329681,6543600
2010-01-21,289.8349,291.513977,284.276062,289.606384,289.606384,12697400
2010-01-22,280.426086,283.45639,265.701874,273.227905,273.227905,13689200
2010-01-25,271.528961,273.16333,266.02478,268.255249,268.255249,8897200
2010-01-26,267.246826,273.024231,266.412231,269.457428,269.457428,8767600
2010-01-27,268.886169,272.055542,265.925415,269.298462,269.298462,7980200
2010-01-28,270.485748,271.732635,263.585632,265.418701,265.418701,6500100
2010-01-29,267.505127,268.74707,261.10675,263.257751,263.257751,8334700
2010-02-01,265.572693,266.173798,263.436584,264.787811,264.787811,4530800
2010-02-02,265.751556,265.751556,262.100281,263.843964,263.843964,8245600
2010-02-03,262.626862,269.298462,262.408295,268.662598,268.662598,6037000
2010-02-04,266.764954,267.261719,261.081909,261.687958,261.687958,6799200
2010-02-05,262.492737,265.026245,259.541931,263.928406,263.928406,6353000
2010-02-08,264.52948,269.24881,264.047638,265.011353,265.011353,5423500
2010-02-09,268.026733,269.01532,265.806183,266.486755,266.486755,5675700
2010-02-10,265.309418,267.15741,262.140045,265.498199,265.498199,5383700
2010-02-11,264.936829,268.498688,263.039185,266.466888,266.466888,4851300
2010-02-12,264.76297,266.839478,263.53595,264.837494,264.837494,4589000
2010-02-16,266.700378,270.306915,265.423676,268.901062,268.901062,7356200
2010-02-17,269.24881,269.944275,267.067993,267.366028,267.366028,4085700
2010-02-18,267.033203,270.74408,266.337738,269.854858,269.854858,4704100
2010-02-19,268.518555,270.257233,268.106232,268.632813,268.632813,5139400
2010-02-22,271.906525,271.981018,268.752014,269.64621,269.64621,4316900
2010-02-23,269.745575,270.058533,264.425171,265.806183,265.806183,5782400
2010-02-24,265.264709,267.480286,263.540924,264.017822,264.017822,4683300
2010-02-25,261.856873,262.537445,258.319885,261.514099,261.514099,6661300
2010-02-26,262.00589,264.156921,260.048645,261.697906,261.697906,4125100
2010-03-01,262.890167,264.921936,262.164856,264.623871,264.623871,4504800
2010-03-02,266.009857,271.066956,265.776367,268.78183,268.78183,8770200
2010-03-03,269.427643,272.289032,267.88269,270.898071,270.898071,6218800
2010-03-04,271.484253,276.268127,271.335236,275.503113,275.503113,6408800
2010-03-05,278.861267,282.000854,278.140961,280.282043,280.282043,7875300
2010-03-08,280.565186,280.763916,278.692383,279.422638,279.422638,4803800
2010-03-09,278.116119,280.505585,276.451935,278.285034,278.285034,6394400
2010-03-10,280.058502,287.380859,279.288483,286.362488,286.362488,11383300
2010-03-11,285.274567,291.210968,285.244751,288.692322,288.692322,8521500
2010-03-12,292.169708,292.239258,287.70874,287.897491,287.897491,5542600
2010-03-15,281.509064,282.885101,276.203552,279.770355,279.770355,9368300
2010-03-16,279.099731,282.373444,278.568176,280.773834,280.773834,6907500
2010-03-17,282.313812,283.878632,280.30191,280.952667,280.952667,6686300
2010-03-18,280.5354,282.383362,279.661072,281.369965,281.369965,3577400
2010-03-19,278.190643,282.164795,276.839417,278.190643,278.190643,9650600
2010-03-22,276.258209,281.593506,275.349121,276.94873,276.94873,8061700
2010-03-23,276.720215,277.351105,269.24881,272.726166,272.726166,11074100
2010-03-24,270.992462,278.116119,268.106232,276.864258,276.864258,13215700
2010-03-25,277.703796,284.151855,277.524963,279.621338,279.621338,7912900
2010-03-26,280.808624,281.861755,278.200562,279.526947,279.526947,5427400
2010-03-29,279.680939,280.5354,278.473785,279.407715,279.407715,6249300
2010-03-30,279.596497,281.980988,278.329742,281.523956,281.523956,3981400
2010-03-31,280.69931,283.029175,279.586548,281.727631,281.727631,6100900
2010-04-01,283.828979,284.872192,280.947693,282.562195,282.562195,4232700
2010-04-05,283.605408,285.58255,282.66156,283.660065,283.660065,3827700
2010-04-06,282.890076,283.600464,280.873199,282.274078,282.274078,4147000
2010-04-07,281.817047,282.537354,279.114624,279.949188,279.949188,5195400
2010-04-08,279.839905,283.083801,278.215485,281.911438,281.911438,3920200
2010-04-09,281.911438,282.547302,280.177704,281.280548,281.280548,4139900
2010-04-12,281.841888,285.145416,281.280548,284.514496,284.514496,4735400
2010-04-13,284.415161,292.537323,283.719666,291.489136,291.489136,7875500
2010-04-14,293.123505,294.256134,290.118073,292.596924,292.596924,6849700
2010-04-15,294.171692,296.988373,292.244232,295.726593,295.726593,13611500
2010-04-16,279.680939,282.567169,273.039154,273.297455,273.297455,24630000
2010-04-19,272.60199,275.205048,270.739105,273.272614,273.272614,7838600
2010-04-20,275.294464,278.021729,273.749512,275.726654,275.726654,5993400
2010-04-21,276.432068,278.314819,274.295959,275.35907,275.35907,4814000
2010-04-22,274.216492,274.464874,269.919434,271.762451,271.762451,6604000
2010-04-23,271.856842,272.885132,269.382935,270.734131,270.734131,4205800
2010-04-26,270.724213,270.734131,262.895111,264.102264,264.102264,8794400
2010-04-27,262.765961,267.425659,261.91153,262.820618,262.820618,7739300
2010-04-28,264.33078,265.686951,258.831543,262.885193,262.885193,6856500
2010-04-29,264.96167,266.516571,261.633331,264.281097,264.281097,6157600
2010-04-30,263.848907,267.102753,261.022308,261.151459,261.151459,4902300
2010-05-03,261.548889,264.738129,260.843475,263.585632,263.585632,3739700
2010-05-04,261.558807,261.668091,250.475891,251.54892,251.54892,12231500
2010-05-05,248.871338,256.193695,248.617981,253.232971,253.232971,9223900
2010-05-06,252.731232,257.087891,228.513733,247.723801,247.723801,10065200
2010-05-07,248.369598,251.027313,239.109818,244.976669,244.976669,10244000
2010-05-10,255.324356,259.720764,254.643784,259.139557,259.139557,8309600
2010-05-11,256.168854,258.260254,252.467941,252.880264,252.880264,6688300
2010-05-12,254.365601,254.365601,249.378036,251.062088,251.062088,7753600
2010-05-13,256.581177,259.313416,253.535995,253.789352,253.789352,6694700
2010-05-14,253.23793,253.843994,246.521622,252.125168,252.125168,8285500
2010-05-17,251.752594,252.537491,247.564835,252.34375,252.34375,5623800
2010-05-18,253.352188,253.834061,246.92897,247.574768,247.574768,5687700
2010-05-19,246.526581,248.106308,242.294113,245.617493,245.617493,6936100
2010-05-20,240.967743,241.221085,235.369156,235.970245,235.970245,9890500
2010-05-21,233.014465,240.932968,230.699524,234.499802,234.499802,19507500
2010-05-24,238.811752,243.312485,236.859451,237.0383,237.0383,8747600
2010-05-25,232.562408,237.182358,230.505783,236.993591,236.993591,6073900
2010-05-26,239.477432,243.297577,235.965271,236.198761,236.198761,6996400
2010-05-27,240.908127,244.564346,238.970718,243.645325,243.645325,5654700
2010-05-28,244.777954,245.130661,239.939423,241.245926,241.245926,5827200
2010-06-01,238.662735,243.94339,238.508728,239.626465,239.626465,5368200
2010-06-02,241.767532,245.33931,239.174408,245.090927,245.090927,5114500
2010-06-03,245.955292,252.358643,245.751617,251.166397,251.166397,7348800
2010-06-04,248.245407,252.979614,246.745163,247.748627,247.748627,7891500
2010-06-07,247.917542,248.836563,240.013947,241.191284,241.191284,7312500
2010-06-08,242.348755,242.840561,237.227066,240.823669,240.823669,5405000
2010-06-09,242.035797,242.860428,234.47496,235.478439,235.478439,5493300
2010-06-10,238.632919,242.671661,236.382553,241.931473,241.931473,5189200
2010-06-11,239.69104,242.77597,239.253891,242.671661,242.671661,3586400
2010-06-14,245.642334,245.652267,240.033813,240.033813,240.033813,4107200
2010-06-15,239.979172,248.583206,239.532074,247.385986,247.385986,8574600
2010-06-16,246.481873,250.371567,246.452072,249.015396,249.015396,4608200
2010-06-17,250.098358,251.300537,246.740189,248.42424,248.42424,3980200
2010-06-18,249.631393,250.108292,247.455536,248.399399,248.399399,5783000
2010-06-21,248.334824,248.866364,240.878311,242.701462,242.701462,6005600
2010-06-22,243.367126,246.69548,241.295609,241.553925,241.553925,4468200
2010-06-23,241.871857,241.871857,237.535065,239.467499,239.467499,4084500
2010-06-24,238.280212,239.815231,235.100891,236.014954,236.014954,3811700
2010-06-25,236.988617,237.281708,233.759613,234.812775,234.812775,4519500
2010-06-28,234.768066,237.23204,232.989624,234.514709,234.514709,3547400
2010-06-29,230.222626,230.774033,224.102432,225.662277,225.662277,7049700
2010-06-30,226.010025,227.435745,220.923111,221.037369,221.037369,7253300
2010-07-01,221.206268,222.751221,215.41394,218.325012,218.325012,7072900
2010-07-02,219.383118,219.710999,216.591278,216.864502,216.864502,3897100
2010-07-06,220.56543,222.38858,215.41394,216.626053,216.626053,5153400
2010-07-07,217.738815,224.186874,216.283279,223.645401,223.645401,6300000
2010-07-08,225.309586,227.187363,223.377151,226.804855,226.804855,5372400
2010-07-09,234.455093,235.100891,229.89476,232.234543,232.234543,8719300
2010-07-12,234.658768,238.170929,234.017944,236.377594,236.377594,6712100
2010-07-13,239.566849,244.902145,238.588211,243.019394,243.019394,8004200
2010-07-14,243.357193,245.319427,241.658249,244.082474,244.082474,6276500
2010-07-15,244.276215,245.751617,239.780457,245.413818,245.413818,9779600
